word,starting_letter,category_en,category_geo
იზრა,ი,City,ქალაქი
ითილი,ი,City,ქალაქი
იი,ი,River,მდინარე
იიგევა,ი,City,ქალაქი
იივანი,ი,City,ქალაქი
იისალმი,ი,City,ქალაქი
იისფერი,ი,Film,ფილმი
იიჯონბუ,ი,City,ქალაქი
იიჰვი,ი,City,ქალაქი
იკა,ი,City,ქალაქი
იკაალინენი,ი,City,ქალაქი
იკალამავონი,ი,City,ქალაქი
იკალუიტი,ი,City,ქალაქი
იკასი,ი,City,ქალაქი
იკატა,ი,City,ქალაქი
იკერე,ი,City,ქალაქი
იკიკე,ი,City,ქალაქი
იკირე,ი,City,ქალაქი
იკირუნი,ი,City,ქალაქი
იკიტოსი,ი,City,ქალაქი
იკონგო,ი,City,ქალაქი
იკოტ-ეკპენე,ი,City,ქალაქი
იკშკილე,ი,City,ქალაქი
ილა-დი-მოსამბიკი,ი,City,ქალაქი
ილა-ორანგუნი,ი,City,ქალაქი
ილაგანი,ი,City,ქალაქი
ილავე,ი,City,ქალაქი
ილაის,ი,Film,ფილმი
ილაის წიგნი,ი,Film,ფილმი
ილაპელი,ი,City,ქალაქი
ილარიონ,ი,Name,სახელი
ილებო,ი,City,ქალაქი
ილელა,ი,City,ქალაქი
ილერი,ი,River,მდინარე
ილეშა,ი,City,ქალაქი
ილი,ი,River,მდინარე
ილია,ი,Name,სახელი
ილიავუ,ი,City,ქალაქი
ილიასი,ი,City,ქალაქი
ილირსკა-ბისტრიცა,ი,City,ქალაქი
ილისოსი,ი,River,მდინარე
ილმაჯოკი,ი,City,ქალაქი
ილო,ი,City,ქალაქი
ილობუ,ი,City,ქალაქი
ილოილო,ი,City,ქალაქი
ილოკი,ი,City,ქალაქი
ილოპანგო,ი,City,ქალაქი
ილორინი,ი,City,ქალაქი
ილტო,ი,River,მდინარე
ილუზიონისტი,ი,Film,ფილმი
ილუკსტე,ი,City,ქალაქი
ილულისატი,ი,City,ქალაქი
იმაბარი,ი,City,ქალაქი
იმატრა,ი,City,ქალაქი
იმბაბა,ი,City,ქალაქი
იმედა,ი,Name,სახელი
იმედის,ი,Film,ფილმი
იმედის სხივების კრებული,ი,Film,ფილმი
იმეონგი,ი,City,ქალაქი
იმერი,ი,Name,სახელი
იმერული,ი,Film,ფილმი
იმერული ესკიზები,ი,Film,ფილმი
იმზურენი,ი,City,ქალაქი
იმიასი,ი,City,ქალაქი
იმიტაციის,ი,Film,ფილმი
იმიტაციის თამაში,ი,Film,ფილმი
იმიშლი,ი,City,ქალაქი
იმოლა,ი,City,ქალაქი
იმოცკი,ი,City,ქალაქი
იმპალა,ი,Animal,ცხოველი
იმპერატორის,ი,Film,ფილმი
იმპერატორის ახალი თავგადასავალი,ი,Film,ფილმი
იმპერატორის ბულბული,ი,Film,ფილმი
იმპერატორის მეუღლე,ი,Film,ფილმი
იმპერატორის მეუღლე კი,ი,Film,ფილმი
იმპერატრისი,ი,City,ქალაქი
იმპერიალი,ი,City,ქალაქი
იმსტი,ი,City,ქალაქი
იმსუანე,ი,City,ქალაქი
იმუზერ იდა უ ტანანე,ი,City,ქალაქი
იმუზერ-იდა-უ-ტანანე,ი,City,ქალაქი
იმუზერიდაუტანანე,ი,City,ქალაქი
იმუსი,ი,City,ქალაქი
ინა,ი,Name,სახელი
ინაქოსი,ი,River,მდინარე
ინგა,ი,Name,სახელი
ინგელდორფი,ი,City,ქალაქი
ინგლისელი,ი,Film,ფილმი
ინგლისელი პაციენტი,ი,Film,ფილმი
ინგლისი,ი,Country,ქვეყანა
ინგოლშტადტი,ი,City,ქალაქი
ინგულეცი,ი,River,მდინარე
ინდა სილასი,ი,City,ქალაქი
ინდალსელვენი,ი,River,მდინარე
ინდაური,ი,Animal,ცხოველი
ინდერბორი,ი,City,ქალაქი
ინდი,ი,River,მდინარე
ინდიანა,ი,Film,ფილმი
ინდიანა ჯონსი,ი,Film,ფილმი
ინდიანა ჯონსი და ბედისწერის ტაძარი,ი,Film,ფილმი
ინდიანა ჯონსი და უკანასკნელი ჯვაროსნული ლაშქრობა,ი,Film,ფილმი
ინდიანა ჯოუნსი,ი,Film,ფილმი
ინდიანა ჯოუნსი და ბროლის თავის ქალის სამეფო,ი,Film,ფილმი
ინდიგირკა,ი,River,მდინარე
ინდირა,ი,Name,სახელი
ინდოეთი,ი,Country,ქვეყანა
ინდოეთის რესპუბლიკა,ი,Country,ქვეყანა
ინდოელთა,ი,Film,ფილმი
ინდოელთა გზა,ი,Film,ფილმი
ინდონეზია,ი,Country,ქვეყანა
ინდონეზიის რესპუბლიკა,ი,Country,ქვეყანა
ინდორი,ი,City,ქალაქი
ინდრი,ი,Animal,ცხოველი
ინდური,ი,Food,საკვები
ინდური ჩაი,ი,Food,საკვები
ინე,ი,City,ქალაქი
ინეგოლი,ი,City,ქალაქი
ინეზა,ი,Name,სახელი
ინესა,ი,Name,სახელი
ინვერკარგილი,ი,City,ქალაქი
ინი,ი,River,მდინარე
ინიამბანე,ი,City,ქალაქი
ინიატი,ი,City,ქალაქი
ინის ბრაუნაუ,ი,City,ქალაქი
ინისა,ი,City,ქალაქი
ინისკრონი,ი,City,ქალაქი
ინკასატორის,ი,Film,ფილმი
ინკასატორის ჩანთა,ი,Film,ფილმი
ინკოუ,ი,City,ქალაქი
ინოვროცლავი,ი,City,ქალაქი
ინოლა,ი,Name,სახელი
